travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,2,0.14474966699344805,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,0.7,2,0.2055190000028233,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,0.7,2,0.14510124999651453,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,0.7,2,0.1257740000000922,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,0.7,2,0.12516154200420715,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,0.7,2,0.12690979200124275,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,0.7,2,0.12563500000396743,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,2,0.2246276250007213,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,2,0.15414829200017266,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,0.7,2,0.22410550000495277,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,0.7,2,0.1537259169999743,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,0.7,2,0.1239052079981775,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,0.7,2,0.12597320799977751,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,0.7,2,0.12471424999966985,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,0.7,2,0.12467545799881918,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,2,0.2302842499993858,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,2,0.15641087500262074,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,0.7,2,0.22998783300135983,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,0.7,2,0.1587277919970802,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,0.7,3,0.12489358300081221,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,0.7,3,0.12534812500234693,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,0.7,3,0.12609783399966545,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,0.7,3,0.1253572499990696,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,3,0.24061791600252036,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,3,0.16758170899993274,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,0.7,3,0.2422983340002247,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,0.7,3,0.16735512500599725,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,0.7,3,0.12494883299950743,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,0.7,3,0.1255660419992637,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,0.7,3,0.12548462500126334,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,0.7,3,0.12481225000374252,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,3,0.2042421669975738,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,3,0.14471362499898532,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,0.7,3,0.20430087500426453,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,0.7,3,0.14637987500464078,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,0.7,3,0.1274635829977342,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,0.7,3,0.1260590419988148,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,0.7,3,0.12637050000193994,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,0.7,3,0.12659145799989346,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,3,0.2247487499989802,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,3,0.15444812500209082,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,0.7,3,0.22539558300195495,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,0.7,3,0.1548004999931436,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,0.7,3,0.12387795800168533,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,0.7,3,0.12412495799799217,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,0.7,3,0.12457945899950573,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,0.7,3,0.12365762500121491,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,3,0.23222145799809368,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,3,0.15656649999436922,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,0.7,3,0.2330201250006212,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,0.7,3,0.15927716599981068,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,0.7,4,0.12486437500047032,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,0.7,4,0.1250474159969599,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,0.7,4,0.12498054100433365,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,0.7,4,0.1253530829999363,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,4,0.23978325000643963,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,4,0.16754120899713598,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,0.7,4,0.23901774999831105,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,0.7,4,0.16812183299771277,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,0.7,4,0.125713707995601,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,0.7,4,0.1257119590009097,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,0.7,4,0.1277442080026958,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,0.7,4,0.12549320900143357,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,4,0.20374733400240075,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,4,0.14494029200432124,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,0.7,4,0.23287304199766368,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,0.7,4,0.14814537500205915,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,0.7,4,0.12592779199621873,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,0.7,4,0.12749025000084657,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,0.7,4,0.12598383300064597,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,0.7,4,0.12602145900018513,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,4,0.28702324999903794,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,4,0.15427416599413846,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,0.7,4,0.22378712499630637,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,0.7,4,0.1598158750057337,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,0.7,4,0.1241884580012993,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,0.7,4,0.12404666600195924,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,0.7,4,0.12506129199755378,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,0.7,4,0.1236182920038118,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,4,0.23262820800300688,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,4,0.1580484170044656,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,0.7,4,0.23170491599739762,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,0.7,4,0.1577153750040452,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,0.7,5,0.12511074999929406,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,0.7,5,0.12582541699521244,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,0.7,5,0.12794816699897638,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,0.7,5,0.1255028340019635,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,5,0.24131195800146088,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,5,0.16706379100651247,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,0.7,5,0.2407456250002724,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,0.7,5,0.16794624999602092,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,0.7,5,0.12417016700055683,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,0.7,5,0.12511991700012004,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,0.7,5,0.12498337499710033,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,0.7,5,0.1252498750036466,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,5,0.20365333399968222,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,5,0.14518666699586902,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,0.7,5,0.20673166699998546,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,0.7,5,0.14540920900617493,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,0.7,5,0.12685866699757753,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,0.7,5,0.12604666700644884,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,0.7,5,0.12698137500410667,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,0.7,5,0.12563795800087973,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,5,0.22536295800091466,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,5,0.15514170799724525,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,0.7,5,0.22494183399976464,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,0.7,5,0.154688458002056,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,0.7,5,0.12396658399666194,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,0.7,5,0.12434170900087338,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,0.7,5,0.1259414169981028,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,0.7,5,0.12447741700452752,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,5,0.23143454200180713,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,5,0.15615862499544164,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,0.7,5,0.22979099999793107,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,0.7,5,0.15882095800043317,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,0.7,6,0.12588904099538922,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,0.7,6,0.12496687499515247,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,0.7,6,0.1251111250021495,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,0.7,6,0.12519166700076312,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,6,0.24080662499909522,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,0.7,6,0.1671752909969655,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,0.7,6,0.23935116700158687,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,0.7,6,0.1683793339980184,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,0.7,6,0.124884667005972,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,0.7,6,0.12521483300224645,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,0.7,6,0.1256677910059807,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,0.7,6,0.1255807920024381,91
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,6,0.20547483299742453,91
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,0.7,6,0.1459099999992759,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,0.7,6,0.2035430420000921,91
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,0.7,6,0.14588725000066916,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,0.7,6,0.12779133400181308,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,0.7,6,0.125606041001447,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,0.7,6,0.125981083001534,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,0.7,6,0.1268120419990737,91
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,6,0.22566583399748197,91
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,0.7,6,0.15407487499760464,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,0.7,6,0.22663783300231444,91
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,0.7,6,0.15367016700474778,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,0.7,6,0.1237447500025155,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,0.7,6,0.12425733399868477,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,0.7,6,0.12445245799608529,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,0.7,6,0.12411174999579089,91
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,6,0.23282683299476048,91
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,0.7,6,0.1571380839959602,91
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,0.7,6,0.23280924999562558,91
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,0.7,6,0.15801524999551475,91
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,0.7,7,0.12473116700130049,91
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,0.7,7,0.12508337500185007,91
